ingested_at,video_url,video_id,lang,transcript,status,error_code,error_message,batch_id
2026-02-04T12:22:34.868Z,https://www.tiktok.com/@compromisolegal/video/7493973630020291862,7493973630020291862,es,"reconocido el incremento del 20% de la pensión de incapacidad permanente total a un cliente. Y es que, como ya sabréis, aquellas personas que tienen reconocido una incapacidad permanente total, cuando llegan a los 55 años de edad y no están trabajando y además no están cobrando ninguna prestación por desempleo, se les puede reconocer un incremento del 20% de su pensión de incapacidad. Es decir, que pasarían de cobrar el 55% de su base reguladora a cobrar el 75%. Esto es lo que ocurre como regla general con aquellas personas a las que se les reconoce este grado de incapacidad por el régimen general de la seguridad social. Pero no ocurre lo mismo con aquellas personas a las que se les reconoce por el régimen de autónomos, ya que en este último caso, aparte de tener cumplidos 55 años de edad y no estar trabajando, se les exige también que cumplan con dos requisitos adicionales. Y que son, por un lado, que no sean propietarios ni arrendatarios de un negocio y, por otro lado, que no sean propietarios ni arrendatarios de una explotación agraria. Es decir, que no tenga ninguna finca a su nombre que le genere algún tipo de ingresos, aunque sean mínimos. Imaginaos la importancia que tiene esto, ya que, por ejemplo, a una persona que se le haya reconocido una incapacidad permanente total por el régimen de autónomos, se le va a denegar el incremento del 20% si es titular de una finca que le reporta unos ingresos anuales de, por ejemplo, 5.000 euros al año. Y esto es lo que le pasó a nuestro cliente, aunque a él realmente no se le había reconocido la pensión de incapacidad por el régimen de autónomos, sino por el régimen general. Pero la Seguridad Social extrapoló este criterio y, como era titular de una finca que le reportaba unos ingresos anuales de apenas 3.000 euros, le denegaba este incremento de la incapacidad en base a este argumento. Obviamente nosotros lo recurrimos porque no estábamos de acuerdo, ya que, como indicado a nuestro cliente, la pensión de incapacidad se le reconoció por el régimen general y no por el régimen de autónomos, aunque también es bastante discutible que a los autónomos se les exijan estos requisitos adicionales. Y ahora, como digo, nos ha llegado la resolución reconociéndole ese incremento del 20% de la pensión y además con abono de los efectos retroactivos. Así que si estás en una situación similar y consideras que la seguridad social no te está pagando lo que debería, ya sabes que en nuestro despacho estamos especializados en seguridad social. Y si necesitas nuestra ayuda, tienes mi contacto en la descripción.",OK,,,batch_FBW4N9YL9Tsx
2026-02-04T12:22:35.574Z,https://www.tiktok.com/@compromisolegal/video/7493609053222980886,7493609053222980886,es,"Nueva sentencia que reconoce el derecho a la prestación por desempleo de una empleada del hogar, además de una indemnización por daños y perjuicios. Y es que ya sabéis que he dicho en varias ocasiones que ya hay muchas sentencias que permiten a las empleadas del hogar acceder a la prestación por desempleo como si hubiesen estado cotizando por esta contingencia todo el tiempo que han estado en el régimen de empleadas del hogar y no únicamente a partir de octubre de 2022, que es cuando se supone que oficialmente podían empezar a cotizar por esta contingencia. Y me explico, ya sabéis que las empleadas del hogar pudieron empezar a cotizar efectivamente por desempleo a partir del 1 de octubre de 2022. Por tanto, el SEPE suele reconocer las prestaciones por desempleo a estas personas a partir de las cotizaciones que hayan realizado desde esa fecha. Y como sabéis, la duración del derecho a la prestación por desempleo depende del tiempo que tengas cotizado en los últimos seis años, es decir, en este caso desde el año 2019. Lo que hace el SEP en estos casos, tanto para reconocer la prestación por desempleo como el subsidio para mayores de 52 años, es únicamente tener en cuenta para las empleadas del hogar el periodo que tienen cotizado por este régimen desde octubre del año 2022. Es decir, como he indicado anteriormente, desde que se modificó la ley y oficialmente pudieron empezar a cotizar por esta contingencia. Bien, pues lo que dicen los tribunales y en este caso el Tribunal Superior de Justicia de Galicia es que a las personas que hayan cotizado como empleadas del hogar se les tiene que tener en cuenta todo el tiempo que han cotizado por este régimen aún antes del año 2022 a efectos de reconocerles tanto la prestación por desempleo como el subsidio para mayores de 52 años. Y además, en este caso, el tribunal acaba condenando al SEPE a abonar a la interesada una indemnización de 1.800 euros por todo el tiempo que le ha hecho esperar hasta que se ha dictado esta resolución sin poder acceder a la prestación por desempleo. Así que ya sabes que si estás en esta situación y te han reconocido una prestación por desempleo únicamente en base a tus cotizaciones desde el año 2022, podrías reclamar porque probablemente tengas derecho a mayor duración de esta prestación. Y lo mismo ocurre con el subsidio por desempleo para mayores de 52 años, ya que, como sabéis, para acceder al mismo se os exige haber cotizado un mínimo de seis años por la contingencia por desempleo, de tal forma que, si solamente os han tenido en cuenta las cotizaciones del año 2022, a priori os habrían denegado esta prestación. Sin embargo, esto no debería ser así, ya que os deberían tener en cuenta también, como os digo, el periodo anterior al año 2022. Así que si estáis en alguna de estas situaciones, os han reconocido una prestación por desempleo en tiempo inferior al que os corresponde, u os han denegado el subsidio para mayores de 52 años y habéis sido durante gran parte de vuestra vida laboral empleadas del hogar, ya sabéis que en nuestro despacho estamos especializados en seguridad social. Así que si necesitáis nuestra ayuda, os dejo mi contacto en la descripción.",OK,,,batch_FBW4N9YL9Tsx
2026-02-04T12:22:35.656Z,https://www.tiktok.com/@compromisolegal/video/7493233073350298902,7493233073350298902,es,"¿Puedo despedir a un trabajador que está de baja médica si considero que su incapacidad temporal es fraudulenta? Pues la respuesta es que sí. Y es que si existe una causa justificada y acreditada que demuestre que el trabajador no tiene realmente esa patología o que está realizando actividades que alargan su proceso curativo, entonces sí que se le puede realizar un despido disciplinario. Pero ojo y muy importante porque hay que demostrar que efectivamente concurre alguna de estas dos circunstancias. O bien que el trabajador realmente no tiene esa patología o bien que está realizando alguna actividad que impide o alarga su proceso curativo. ¿Y cómo se consigue demostrar esto? Pues generalmente a través de detectives privados, fotografías, vídeos, testigos o incluso fotografías o vídeos que el propio interesado suba a sus redes sociales y en los que se vea cómo realmente no tiene esa limitación o que hace actividades peligrosas para su proceso curativo. Eso sí, lo que no deberías hacer en este caso es, por ejemplo, grabarle dentro de su casa, ya que estarías afectando su derecho a la intimidad y a la vida personal. Otra cosa que hay que tener en cuenta, y aquí es donde hay que buscar asesoramiento legal, es que no cualquier actividad que realice el trabajador puede dar lugar a este despido disciplinario. sino que hay que poner en relación las actividades que está realizando con la patología que dice que tiene el trabajador. Por ejemplo, los tribunales han considerado procedente un despido disciplinario de un trabajador que se había roto un tobillo y que se fue a una concentración de motos con su propia moto. Así como también se ha declarado procedente el despido de un trabajador que estaba de baja por ansiedad y que se fue a jugar un torneo de fútbol estando federado. Aunque eso sí, en las bajas por ansiedad y depresión hay que tener mucho cuidado y verificar cada caso concreto. Además, en estos casos también hay que tener en cuenta que, como estamos hablando de la sanción más grave, que es la sanción disciplinaria que conlleva un despido, hay que abrir con anterioridad un procedimiento sancionador y darle un plazo al trabajador para que alegue lo que estime oportuno antes de tomar la decisión de despido, ya que de lo contrario el despido se puede calificar como nulo o improcedente. Así que si estás en alguno de estos casos y necesitas asesoramiento legal sobre tu caso particular, ya sabes que tienes nuestro contacto en la descripción.",OK,,,batch_FBW4N9YL9Tsx
2026-02-04T12:22:35.660Z,https://www.tiktok.com/@compromisolegal/video/7492298254969785622,7492298254969785622,es,"Los autónomos que se jubilen de forma anticipada siempre van a tener más penalización. Y es que, como ya sabéis, en España existen dos tipos de jubilación anticipada, la voluntaria y la involuntaria, cada una con sus requisitos y con sus penalizaciones. La jubilación anticipada involuntaria permite acceder a la misma hasta cuatro años antes del cumplimiento de la edad ordinaria de jubilación, es decir, a los 61 años, como muy pronto para una persona que se pueda jubilar sin penalizaciones a partir de los 65. Y además exige únicamente 33 años cotizados. Mientras que la jubilación anticipada voluntaria solo permite anticipar la edad de jubilación dos años antes con respecto al cumplimiento de la edad ordinaria, es decir, como muy pronto se puede acceder a ella a partir de los 63 años, y exige 35 años de cotización como mínimo. Además de que en este último caso, en la jubilación anticipada voluntaria hay unas penalizaciones superiores. ¿Por qué digo que los autónomos siempre van a acceder en peores condiciones a la jubilación anticipada? Porque los mismos solo pueden acceder a la jubilación anticipada voluntaria, es decir, la que tiene unas penalizaciones mayores, exige 35 años de cotización y solo puedes acceder a la misma dos años antes del cumplimiento de la edad ordinaria. Y es que, si recordáis, para acceder a la jubilación anticipada involuntaria se exigen unos requisitos y unas condiciones muy específicas, principalmente que haya una extinción de un contrato de trabajo por unas causas muy específicas, como son despidos por causas objetivas o EREs. Y como ya habéis podido intuir, un autónomo nunca va a tener una extinción de un contrato de trabajo por esas causas, primero porque no tiene contrato de trabajo y segundo porque él mismo sería el que finalizase su relación laboral. Por tanto, nunca va a poder acceder a la jubilación anticipada involuntaria, sino solamente a la voluntaria, que como he indicado anteriormente, aparte de tener unas penalizaciones mayores, también tiene unos requisitos más exigentes. Personalmente, creo que sí que se debería permitir a los autónomos acceder a la jubilación anticipada involuntaria hasta cuatro años antes, aunque sean determinados supuestos, sobre todo si tenemos en cuenta que muchos de ellos tienen que cerrar sus negocios porque no tienen ganancias o incluso tienen pérdidas. Y a esto además, habría que añadirle la dificultad que tienen estas personas cuando llegan a una determinada edad para que les contraten y la práctica imposibilidad de que puedan cobrar el subsidio para mayores de 52 años o la prestación por cese de actividad. ¿Y tú qué opinas? ¿Crees que a los autónomos se les debería dejar acceder a la jubilación anticipada e involuntaria? Te leo en comentarios.",OK,,,batch_FBW4N9YL9Tsx
2026-02-04T12:22:35.671Z,https://www.tiktok.com/@compromisolegal/video/7492122226821532950,7492122226821532950,es,"Cuando me jubile voy a poder elegir los 27 mejores años de toda mi vida laboral. Esto es falso y es que esta creencia viene a raíz de una reforma que hubo en el año 2023 y que entra en vigor en el año 2026. Básicamente lo que venía a decir esta reforma es que aquellas personas que se vayan a jubilar a partir del año 2026, su pensión de jubilación se va a calcular sobre los 27 mejores años o mejor dicho las 324 mejores bases de cotización que hayan realizado en un marco temporal de los últimos 29 años. Y aquí viene lo importante, porque lo que dice la ley es que ese marco temporal de 29 años son los 29 años inmediatamente anteriores a acceder a la pensión de jubilación. Es decir, que por ejemplo, una persona que se vaya a jubilar en el año 2026 con 65 años de edad, su pensión de jubilación se calculará sobre los 27 mejores años que cotizó entre los 36 años y los 65 años de edad. Esto es, se calcularía sobre los 29 años inmediatamente anteriores a acceder a la pensión de jubilación, aunque como he indicado anteriormente, realmente no serían los 27 mejores años, sino los 324 mejores meses. Por tanto, como puedes ver, no puedes elegir las bases de cotización, por ejemplo, que hiciste cuando tenías 20 años de edad, sino que te tienes que limitar al marco temporal de 29 años inmediatamente anteriores a acceder a la jubilación. Dicho esto, aquí hay que tener en cuenta dos consideraciones. La primera de ellas es que esta reforma entra en vigor en el año 2026, pero no lo hace de golpe, sino que lo hace de forma progresiva. De tal forma que, por ejemplo, en el año 2026 te cogeran los 25 años y un mes mejor cotizados dentro de un marco temporal de 25 años y tres meses. En el 2027 los 25 años y tres meses mejor cotizados dentro de un marco temporal de 25 años y seis meses. Y así sucesivamente hasta que en el año 2026 se alcance íntegramente la previsión de que tomen en cuenta los 27 mejores años dentro de un marco temporal de 29 años. La segunda consideración que debéis tener en cuenta es que hasta el año 2040 convivirá en el sistema de cálculo de la pensión de jubilación actual y el nuevo que acabo de indicar. Es decir, que entre los años 2026 y 2040, para calcular la pensión de jubilación se hará un doble cálculo. Por un lado, el que os he dicho que se alcanza de forma progresiva y, por otro lado, el cálculo actual que se hace sobre los 25 años inmediatamente anteriores a acceder a la pensión de jubilación. Y el cálculo que salga más beneficioso es el que os deben reconocer. Esto es muy importante porque, si os fijáis, el simulador de la seguridad social no hace este doble cálculo, sino que únicamente hace el cálculo actual, el de los 25 años inmediatamente anteriores a que solicites la pensión de jubilación. Y en este caso, nosotros nos hemos encontrado a muchos clientes en nuestro despacho que, al hacerle este doble cálculo, este segundo cálculo de la nueva legislación del año 2026, le salía una pensión de jubilación de hasta 300 euros mensuales superior de lo que había previsto la seguridad social en sus simulador. Por tanto, si quieres que a ti también te hagamos este cálculo, ya sabes que tienes mi contacto en la descripción. Igualmente, si quieres saber cómo se va a efectuar este doble cálculo entre los años 2026 y 2040, te invito a que te unas a mi canal de Telegram, tienes el enlace en mi perfil, porque pasaré información más detallada.",OK,,,batch_FBW4N9YL9Tsx
2026-02-04T12:22:35.711Z,https://www.tiktok.com/@compromisolegal/video/7491369976687856918,7491369976687856918,es,"¿Puedo usar el periodo del servicio militar para jubilarme? Como esta es una duda que sigue teniendo mucha gente, la voy a explicar en este vídeo. Y es que el periodo del servicio militar sí que cuenta para la jubilación, pero únicamente para determinados supuestos. Estos casos son para acceder a la jubilación parcial o a la jubilación anticipada. La ley exige un mínimo de años para acceder a este tipo de jubilaciones, de tal forma que para acceder a la jubilación parcial necesitas un mínimo de 33 años cotizados, al igual que para acceder a la jubilación anticipada involuntaria, mientras que para la jubilación anticipada voluntaria necesitas tener un mínimo de 35 años cotizados. Lo que dice aquí la normativa es que si, por ejemplo, te quieres acoger a la jubilación parcial y te exigen, como he indicado anteriormente, 33 años cotizados, pero solo tienes, por ejemplo, 32 años, puedes sumar como máximo un año del periodo del servicio militar obligatorio para alcanzar esos 33 años y que te permitan acceder a esta modalidad de jubilación. Y lo mismo ocurriría, por ejemplo, con la jubilación anticipada voluntaria, ya que si te quieres acoger a ella pero no tienes 35 años cotizados, puedes sumar como máximo un año de servicio militar obligatorio para alcanzar esos 35 años y poder jubilarte si cumples el resto de requisitos de forma anticipada voluntaria. Por tanto, como podéis ver, el periodo del servicio militar sí que cuenta para la jubilación, pero única y exclusivamente para unos casos muy concretos. Así que si tu idea era, por ejemplo, jubilarte con 65 años en el año 2027 y usar este año del servicio militar para alcanzar los 38 años y medio que te exigirán en ese momento y jubilarte sin penalizaciones, ya te adelanto que esto a fecha actual no es posible. porque como indico solamente sirve para jubilaciones anticipadas y parciales y para supuestos muy concretos, ya que si por ejemplo te quieres jubilar de forma anticipada voluntaria y tienes 37 años cotizados, como el mínimo exigido son 35 años y ya los tienes, tampoco podrías sumar ese año de servicio militar, sino que como indico solamente se puede sumar única y exclusivamente si te sirve para esas modalidades de jubilación para alcanzar el mínimo de tiempo cotizado requerido para acceder a las mismas. ¿Y tú qué crees? ¿Piensas que el periodo del servicio militar obligatorio debería contar para todos los tipos de jubilaciones? Déjamelo en comentarios.",OK,,,batch_FBW4N9YL9Tsx
2026-02-04T12:22:35.729Z,https://www.tiktok.com/@compromisolegal/video/7490623418971311382,7490623418971311382,es,"Si tengo reconocido un grado de discapacidad me voy a poder jubilar solo con 5 años cotizados. Esto es falso y en este vídeo te voy a explicar el por qué. Y es que lo primero que tenemos que tener en cuenta es que las personas que tienen reconocido un determinado grado de discapacidad pueden optar a dos tipos de bonificaciones de cara a su futura pensión de jubilación. Y es que tenemos que distinguir a aquellas personas que tienen reconocido un grado de discapacidad igual o superior al 45% de aquellas personas que lo tienen reconocido igual o superior al 65%. Bien, pues con respecto al primer grupo, aquellas personas que tienen reconocido un grado de discapacidad igual o superior al 45% van a poder jubilarse a partir de los 56 años de edad, siempre y cuando cumplan tres requisitos. El primero de ellos es que tengan al menos 15 años cotizados y que esos 15 años los hayan trabajado con la patología determinante del grado de discapacidad. El segundo de ellos es que 5 de esos 15 años los hayan cotizado ya con el grado de discapacidad reconocido. Es decir, 15 años los tienes que haber trabajado con la patología determinante de la discapacidad y 5 años ya con la discapacidad oficialmente reconocida. Y el tercer requisito es que de esa discapacidad del 45% como mínimo que necesitas, al menos el 33% provenga de alguna de estas enfermedades. Aquí no aparecen todas porque no me cabían, pero podéis verlas en el anexo del Real Decreto 1851-2009, que es el que habla de estas bonificaciones. Mientras que para las personas que tienen reconocido un grado de discapacidad igual o superior al 65%, lo que hace la ley es aplicarle unos coeficientes reductores. Es decir, que por cada periodo que tienen cotizado con ese grado de discapacidad se le aplica una bonificación como regla general del 0,25% o del 0,5% si necesitan ayuda de una tercera persona para realizar sus actividades diarias. Y es que una cosa que suele ocurrir muy a menudo en nuestro despacho es que hay clientes que nos preguntan cuándo se pueden jubilar si acaban de reconocerles una discapacidad de, por ejemplo, un 65%. Y lo que le respondemos es que si se la acaban de reconocer y esta discapacidad no tiene efectos retroactivos, entonces no se le aplicaría de momento ningún coeficiente reductor porque necesitan trabajar y cotizar con ese grado de discapacidad para que se disminuya su edad ordinaria de jubilación. De tal forma que, por ejemplo, imaginaos que tenemos a una persona que ha cotizado mil días con un grado de discapacidad de un 65%. En este caso, lo que haría esa persona es multiplicar esos mil días por un 0,25%, que es el coeficiente genérico, lo que daría un total de 250. Es decir, que esa persona podría adelantar su edad ordinaria de jubilación 250 días sin que se le aplicase ningún tipo de penalización. Eso sí, si eres autónomo y estás cotizando con este grado de discapacidad igual o superior al 65%, durante ese tiempo que estés cotizando como autónomo no estarás generando este coeficiente, ya que solo lo generan determinados trabajadores, como por ejemplo los trabajadores del régimen general, pero no los autónomos como acabo de indicar. Así que, como podéis ver, así se aplican los coeficientes reductores para la jubilación a las personas que tienen reconocidas un determinado grado de discapacidad, pero como podéis ver, siempre se les exige un mínimo de 15 años cotizados. Y si es tu caso, tienes reconocido algún grado de discapacidad y quieres saber cuándo te podrías jubilar sin ningún tipo de penalización, ya sabes que en nuestro despacho estamos especializados en seguridad social. Así que si necesitas nuestra ayuda, te dejo mi contacto en la descripción.",OK,,,batch_FBW4N9YL9Tsx
2026-02-04T12:22:35.737Z,https://www.tiktok.com/@compromisolegal/video/7489520047354891542,7489520047354891542,es,"Si tu empresa no te paga el complemento de incapacidad temporal, tienes derecho a pedir la extinción indemnizada de tu contrato. Y es que, como muchos de vosotros sabréis, muchos convenios colectivos establecen la obligación de vuestra empresa de complementaros la prestación de incapacidad temporal hasta el 100%. Bien, pues si vuestra empresa incumple esta obligación de abonaros este complemento de incapacidad temporal o incluso no os abona el pago delegado de esta prestación, podéis pedir la extinción indemnizada de vuestro contrato. Es decir, que podéis solicitar un autodespido con derecho a que se os abone la indemnización por despido improcedente de 33 días de salario por año de servicio con el límite de 24 mensualidades. Eso sí, aquí hay que tener en cuenta dos cosas. La primera de ellas es que estos incumplimientos tienen que ser graves y reiterados. Es decir, que no vale con que la empresa te adeude, por ejemplo, una única mensualidad de complemento de incapacidad temporal. sino que, por ejemplo, se suele considerar que concurren estos requisitos cuando te deben como mínimo tres mensualidades de complemento de incapacidad temporal o cuando durante al menos seis meses tu empresa se ha ido retrasando en abonarte este complemento. La segunda consideración que debes tener en cuenta es que si pides la extinción indemnizada y tu baja deriva de contingencias comunes, entonces vas a empezar a consumir prestación por desempleo durante el tiempo que te mantengas en incapacidad temporal. Eso sí, este periodo se te considerará cotizado, pero como contrapartida también empezarás a cobrar la prestación de incapacidad temporal a valor prestación por desempleo. Es decir, que como regla general empezarás a cobrar menos. Mientras que si la baja deriva de contingencias profesionales vas a continuar cobrando lo mismo, no vas a consumir prestación por desempleo, pero ese periodo tampoco va a estar cotizado. Así que hay que tener en cuenta todos los pros y contras de pedir esta extinción indemnizada, con independencia de que, aunque no pidas esta extinción, sí que puedes reclamarle a tu empresa que te abone todas las cuantías adeudadas. E igualmente, si no quieres solicitar esta extinción indemnizada, también puedes reclamar única y exclusivamente el abono de esta prestación de incapacidad temporal que no te están abonando. Y si estás en alguna de estas situaciones, tu empresa no te abona el complemento de incapacidad temporal y quiere reclamarlo, ya sabes que en nuestro despacho estamos especializados en seguridad social. Así que si necesitas nuestra ayuda, te dejo mi contacto en la descripción.",OK,,,batch_FBW4N9YL9Tsx
2026-02-04T12:22:35.784Z,https://www.tiktok.com/@compromisolegal/video/7488774986119793942,7488774986119793942,es,"Las constancias de trabajo no sirven para demostrar los periodos cotizados en otro país. Así lo ha considerado el Tribunal Superior de Justicia de Galicia en una reciente sentencia de finales del año 2024. Y es que para este tribunal estas constancias de trabajo que expiden directamente las empresas y no la seguridad social del país en cuestión únicamente certifican que habéis prestado servicios en esa empresa, pero no necesariamente que esos periodos estén cotizados. Y como siempre digo, a efectos de que se reconozca una pensión en España en base a un convenio internacional, es necesario demostrar no solo las cotizaciones de ese otro país, sino también los años concretos en que se han producido las mismas. Y como digo, según los tribunales españoles, esto únicamente lo puede certificar el Instituto de Seguridad Social del otro país en el que has cotizado y no la empresa para la que has trabajado. No obstante, ya he dicho en muchas ocasiones que existen varias sentencias que sí que aceptan la constancia de cotizaciones que te descargas directamente de Internet, aunque no esté apostillada, siempre y cuando te la descargues desde el sitio oficial de la Seguridad Social del otro país. Y entre ellas hay una sentencia del Tribunal Supremo del año 2020 a la que podéis acceder a través de mi canal de Telegram y al que os podéis unir a través del enlace que tenéis en mi perfil. Igualmente, si estáis en alguna de estas situaciones, queréis tramitar una pensión en base a algún convenio internacional, saber si cumplís los requisitos o lleváis muchos años esperando la resolución y queréis tratar de acelerar el procedimiento o ver si es posible, ya sabéis que en nuestro despacho podemos evaluar vuestra situación. Así que os dejo mi contacto en la descripción.",OK,,,batch_FBW4N9YL9Tsx
2026-02-04T12:22:36.484Z,https://www.tiktok.com/@compromisolegal/video/7488028963940404502,7488028963940404502,es,"se tienen en cuenta los ingresos obtenidos de la venta de una vivienda si cobro el subsidio por desempleo para mayores de 52 años. Bien, pues en este caso lo vais a ver con el siguiente ejemplo. Pero antes de nada tenéis que saber que aquí me estoy refiriendo a la venta de una vivienda que no es la vivienda habitual, ya que en el caso de la vivienda habitual no se tendrían en cuenta esos ingresos a efectos de suspender o extinguir el cobro del subsidio por desempleo para mayores de 52 años. Por tanto, como os digo, partimos de la base de que se trata de la venta de una vivienda que no es vivienda habitual. Bien, pues lo primero que tenemos que ver es cuál es el valor de adquisición de esa vivienda. Suponga que el valor fue en su momento de 50.000 euros y que el valor de transmisión es de 120.000 euros. Por tanto, tengo una plusvalía, una ganancia patrimonial de 70.000 euros. Bien, como ya sabéis, para este año 2025, para no superar el límite de ingresos que exige el subsidio por desempleo, es necesario que no se tengan unos ingresos superiores a 888 euros al mes. En este caso, estos 70.000 euros, lo que haríamos sería dividirlos entre 12 meses, porque es un ingreso de pago único. Por tanto, eso nos daría una cuantía total de 5.833,33 euros. Es decir, que a esta persona, a priori, se le suspendería el cobro de ese subsidio durante un mes. ¿Y por qué digo durante un mes? Porque durante ese primer mes que percibe estos ingresos, se le imputarían unos rendimientos, unos ingresos, de 5.833,33 euros. ¿Qué pasa después de ese mes que se me ha suspendido ese subsidio? Pues aquí lo que se tiene en cuenta son los rendimientos reales o presuntos de ese dinero. Es decir, supongamos que este dinero lo invierto en una cartera de valores que me reportan un 4% de beneficios a nivel anual. Pues en ese caso lo que tengo que hacer sería multiplicar esos 70.000 euros por 4% y dividirlo entre 12 meses a efectos de verificar si supero o no ese límite de ingresos a nivel mensual. Si realmente ese dinero lo tengo en mi cuenta bancaria y no me reporta ningún tipo de ingresos, aquí lo que se le aplicaría sería el rendimiento presunto con el interés legal del dinero que para este año 2025 es de un 3,25%. Por tanto, lo que haría sería multiplicar esos 70.000 euros por un 3,25% y el resultado lo divido igualmente entre 12, de tal forma que a partir del segundo mes se me imputarían unos ingresos presuntos de 189,5 euros. Es decir, supongamos que yo vendo la vivienda el día 1 de abril de 2025, y que esa vivienda me reporta unos ingresos, diferencia entre valor de adquisición y transmisión, de 70.000 euros. En ese caso, en el mes de abril me suspenderán el cobro del subsidio porque me imputarán unos beneficios de 5.800 euros, que como digo son superiores a los 888 euros del límite de ingresos de este subsidio. Pero a partir de mayo lo que se me imputará será un rendimiento, que generalmente va a ser el rendimiento presunto si yo no tengo invertido ese dinero. Por tanto, a partir del mes de mayo, cada mes me imputarán un rendimiento presunto de 189,5 euros. De tal forma que si no tengo ningún otro tipo de ingresos, a priori ya no superaría los 888 euros del límite de ingresos, y por tanto podría reactivar el cobro del subsidio por desempleo. De todas formas, una cuestión muy importante que hay que tener en cuenta es que cuando se produzca esta situación hay que comunicarla al SEPE, ya que si son ellos los que posteriormente se enteran, entonces no suspenderían las reglas generales que no suspenden el cobro un mes, sino que automáticamente extinguen el cobro de este subsidio por no haber comunicado esta circunstancia a tiempo. Así que ante la duda yo siempre recomiendo comunicarlo. Igualmente ya sabéis que en nuestro despacho estamos especializados en seguridad social, así que si necesitáis nuestra ayuda tenéis mi contacto en la descripción.",OK,,,batch_FBW4N9YL9Tsx
2026-02-04T12:22:36.493Z,https://www.tiktok.com/@compromisolegal/video/7487463968240373014,7487463968240373014,es,"¿Tengo derecho a que mi empresa me indemnice si mi contrato de trabajo se extingue como consecuencia de haberme concedido una incapacidad permanente? Como esta es una pregunta que me han hecho mucho en los últimos días, os la voy a responder con esta pizarra, ya que depende de cada supuesto concreto en el que nos encontremos. Y es que principalmente podemos tener dos supuestos, una persona a la que le conceden una incapacidad permanente y una persona a la que no le conceden una incapacidad permanente. En caso de que os concedan una incapacidad permanente, ya sabéis que desde enero del año 2024 el Tribunal de Justicia de la Unión Europea estableció que no es posible automáticamente extinguir el contrato de trabajo sin que la empresa haya hecho un estudio sobre la posibilidad de reubicaros en otro puesto o de adaptaros vuestro puesto de trabajo. Mucho ojo con esto porque hay gente que piensa que la obligación de la empresa es la de reubicaros o adaptaros. Y esto no es así. La obligación de la empresa es la de hacer este estudio. Pero si como consecuencia de este estudio se determina que no es posible esta reubicación o esta adaptación o que les supone una medida muy gravosa, podrían extinguir igualmente el contrato de trabajo. Es decir, como os digo, no existe obligación de hacer esa reubicación o adaptación, sino que la obligación es de hacer ese estudio. Por tanto, en este caso podríamos tener dos opciones. La tercera os la voy a explicar ahora después. En caso de que la empresa haga el estudio de reubicación o adaptación y determine que no es posible o que es una medida demasiado gravosa, entonces se os puede extinguir el contrato de trabajo sin derecho a indemnización. Pero en el caso de que la empresa no haga ese estudio, automáticamente el despido se consideraría que es improcedente o nulo. En este caso hay que tener en cuenta que estas previsiones no operan para la incapacidad permanente parcial, ya que la incapacidad permanente parcial determina que podéis seguir desempeñando vuestro puesto de trabajo, pero con limitaciones. Es decir, que si os conceden una incapacidad permanente parcial y vuestra empresa os despide como regla general, Ese despido será objetivo y tendréis derecho a indemnización. Y luego una tercera posibilidad dentro del supuesto de que os concedan una incapacidad permanente es si la resolución de vuestra incapacidad establece que en un plazo igual o inferior a dos años es previsible que vayáis a tener una mejoría, ya que en ese caso tenéis derecho a que vuestra empresa os reserve el puesto de trabajo. Es decir, que podría ocurrir que, por ejemplo, os dan una incapacidad permanente total, la empresa hace un estudio sobre si es posible reubicaros o adaptaros, determina que no es posible o que supone una medida muy gravosa, pero la resolución de la seguridad social establece que es posible que en un plazo igual o inferior a dos años tengáis una mejoría. En ese caso, el contrato no se extinguiría automáticamente, sino que durante esos dos años como máximo tendríais derecho a que vuestro puesto de trabajo se reservara. De todas formas, tenéis un vídeo en mi perfil en el que hablo sobre la frase específica que debe incluir la resolución de la seguridad social para qué operé esta reserva del puesto de trabajo. Así que podéis buscarlo, que como dije, en este vídeo no vale la típica frase genérica de a partir de X fecha te podemos revisar por agravación o mejoría, sino que tiene que ser una frase muy específica, como os comento. Y el segundo supuesto es que no os concedan una incapacidad permanente. Y es que en este caso también os pueden despedir. Esto es algo que mucha gente no entiende, porque lo que suelen decir es, oye, ¿cómo puede ser que no me concedan una incapacidad permanente, pero que mi empresa me pueda despedir? Es completamente posible, ya que la seguridad social puede determinar que tus patologías no son lo suficientemente limitantes como para darte una incapacidad temporal, pero al mismo tiempo tu empresa sí que puede considerar que tienes unas limitaciones de tal entidad que hacen que disminuya tu rendimiento o que tengas una ineptitud sobrevenida para desempeñar tu puesto de trabajo. Por tanto, podría ocurrir que no te concedan una incapacidad permanente y que tu empresa determine que ya no estés apto para continuar en tu puesto. Y en este caso te haría un despido objetivo con derecho a indemnización de 20 días de salario por año de servicio con el límite de 12 mensualidades. Así que como podéis ver, este es el panorama general, pero lo que tenéis que tener claro es que si os conceden una incapacidad permanente y no es posible reubicaros ni adaptaros, el contrato se extinguiría sin derecho a indemnización. De todas formas, ya sabéis que si queréis manteneros informados de todas las novedades en materia de seguridad social, os podéis unir a mi canal de Telegram que tenéis el enlace en mi perfil. Igualmente, si necesitáis asesoramiento sobre algún procedimiento de incapacidad, jubilación o cualquier materia de seguridad social, tenéis mi contacto en la descripción.",OK,,,batch_FBW4N9YL9Tsx
